t_s,thrust_N,current_A,temp_C,injected_anomaly
3060,0.040505030580670835,1.7159846717700935,45.57282863784866,False
3120,0.03883427534411547,1.8898979071724067,44.94671415586455,False
3180,0.03974426302691416,1.795122773446223,45.64943844154403,False
3240,0.03962370187656576,1.7650398488921126,44.55908974349848,False
3300,0.039488897721405326,1.785204444695562,44.7837461418318,False
3360,0.039779886199018656,1.7202253812668642,45.31532812002406,False
3420,0.041195953048987516,1.8768471380736276,45.71233884771672,False
3480,0.039307335107445406,1.7787751413703545,45.96262440956438,False
3540,0.040774622683673184,1.873839682497875,45.152232691650916,False
3600,0.03865370418270736,1.8027891925801551,46.05265207960743,False
3660,0.03973209197601138,1.8771947266266957,44.9911766437049,False
3720,0.040130202452084006,1.8138615029483267,45.68762238420267,False
3780,0.04046897786508742,1.84607456379493,44.66937772894509,False
3840,0.040568981263834285,1.8388310244887702,45.352798135259945,False
3900,0.04063467778815994,1.8336577175776065,43.97408101580366,False
3960,0.03972101994220125,1.8187884617678665,44.58636168480889,False
4020,0.039630118565868344,1.7874260613297586,45.3827252440794,False
4080,0.04068638070500572,1.9034334733449345,44.495397073342325,False
4140,0.03984695654009471,1.7510254028048213,45.36732095924074,False
4200,0.038979450941329666,1.8002326126865307,45.609304868655904,False
4260,0.03909337022879722,1.8008038372612103,44.90764536629415,False
4320,0.039264438171198714,1.8217318006805503,44.67605863921976,False
4380,0.040397728595243015,1.776808477121697,44.92567146353306,False
4440,0.04011394058885645,1.8169963005018377,44.6820882662719,False
4500,0.04055238828325421,1.7908825003990398,45.1166173012596,False
4560,0.039658197882930776,1.7145745640583534,45.22049904711516,False
4620,0.04012683175286137,1.8005158234578698,45.01867832752629,False
4680,0.04050047231517387,1.7405694720163718,46.01109266357167,False
4740,0.03975252276822381,1.7063431688277595,44.81644078803834,False
4800,0.04036542019004593,1.807391159317227,45.87408894191305,False
4860,0.03947045924714668,1.8263457004690566,44.65998238853291,False
4920,0.03970955692274794,1.8284416942736472,45.219220446063304,False
4980,0.03969460968480134,1.8306272181790635,45.776614019770136,False
5040,0.03904332828352877,1.695640192869207,45.75296954602632,False
5100,0.040389577984628465,1.7265050858929967,44.979391675453115,False
5160,0.03962447812783782,1.9065701575879384,45.46928513874247,False
5220,0.04000999529498215,1.7434507269558401,45.404569474942484,False
5280,0.04038459732712473,1.8329854156813812,44.92623999821756,False
5340,0.04035722494082396,1.7629053684300444,45.50641421049154,False
5400,0.04053230808717823,1.8043023279204484,46.131914982347254,False
5460,0.03992121161239246,1.7658042730772259,45.438748883255954,False
5520,0.03966136135036468,1.8303232223494608,45.48830639466354,False
5580,0.03993622543127488,1.8073858023351017,45.54343534863213,False
5640,0.03865013245283358,1.7757923522232115,44.47909921025777,False
5700,0.03884231002206153,1.7432907055372417,45.44192950494205,False
5760,0.03894184031011648,1.8144598066645956,44.70566703532321,False
5820,0.03920220253791881,1.7345131848517001,44.92133300679714,False
5880,0.04031981938137875,1.8230839762745252,46.29947702214386,False
5940,0.03927561675571195,1.9418301850879927,45.09410498112377,False
6000,0.03969746995676849,1.8729091827681488,44.85287838820963,False
6060,0.04103938263822885,1.838790785892285,45.801486384211,False
6120,0.03971498882315086,1.7953772059219781,44.75358624774269,False
6180,0.04059001245477367,1.6953073581418097,45.005944831472604,False
6240,0.0392531058559921,1.72859653462139,45.8564101419641,False
6300,0.0398356499537059,1.8692708142295467,45.25549749502856,False
6360,0.03923998235607153,1.757353171673262,44.455544844214884,False
6420,0.039728773539279554,1.7622403866991416,45.51056782834302,False
6480,0.04067224650996592,1.791054874313063,45.04256973456203,False
6540,0.03861814366144612,1.742649502022286,46.01295807325397,False
6600,0.04034753891483669,1.7337544883342118,44.94216851057536,False
6660,0.04019018848186582,1.7972744000698033,45.773104625658945,False
6720,0.039524680035442565,1.7518574094477102,46.13757030938241,False
6780,0.038843153716489234,1.7599849966919396,44.826479335697336,False
6840,0.0400577036061711,1.7578156845880617,45.157574091627595,False
6900,0.03957640583274896,1.8282074515470614,45.45072289348248,False
6960,0.04018614096908377,1.7874652127132507,44.829967034536736,False
7020,0.04001748171641876,1.790357113733732,45.39601703857131,False
7080,0.041281423113056735,1.8322350784546797,45.150639075867964,False
7140,0.03980851549802158,1.7923298611554213,45.14279508822784,False
7200,0.039181202005902506,1.7849742965033126,45.29202772478215,False
7260,0.04014342050796505,1.8254043192007892,45.30542054062094,False
7320,0.04017599734717741,1.836082683552112,45.35395822177325,False
7380,0.04108735006019235,1.7920580310265355,44.9748343189104,False
7440,0.04066808899673166,1.8043528198835082,44.998891283867486,False
7500,0.04028549684731961,1.7577833275944004,45.21941300603352,False
7560,0.04117064231297565,1.7535231156691156,45.2585576342316,False
7620,0.03904898955654172,1.8415339651062077,45.06374143927976,False
7680,0.0394881987738002,1.8240268713774097,45.44736558469964,False
7740,0.03925873924687558,1.8245861156744951,44.380244543722604,False
7800,0.039688152157475384,1.8151661348311783,44.92462194300929,False
7860,0.038898651081954956,1.8024949768940075,45.15212081376591,False
7920,0.04050812075745153,1.8376062421044297,44.866256787755596,False
7980,0.03982222184232098,1.8504958730952303,46.11114304307892,False
8040,0.03882335496439787,1.849206312280295,45.30820461344051,False
8100,0.039187536735033966,1.7945579925389168,45.38938818359456,False
8160,0.04025081107796016,1.8748976074150774,45.06161764490244,False
8220,0.040670501254315504,1.8123368768135455,45.29757319310226,False
8280,0.04159738471335343,1.834148314398553,44.70006557554094,False
8340,0.042331089972805866,1.8152327461050835,45.225013444048344,False
8400,0.040331527546620796,1.8133383622041455,44.84364740220156,False
8460,0.03920836950397451,1.7602693925264827,45.175679478524934,False
8520,0.038294362975414956,1.8378729452706206,44.03665264215533,False
8580,0.040214169169875066,1.9536458973250126,44.75483897548838,False
8640,0.03934964712375174,1.7797610659613357,46.05303343637088,False
8700,0.03966771419185625,1.8038337146329473,45.73849876307106,False
8760,0.039510322560752154,1.7759049157252478,45.985049210878465,False
8820,0.03988736729086689,1.7736469253156555,46.02161983215987,False
8880,0.04085278418463011,1.8834002718184084,45.66648256381022,False
8940,0.04012563885395628,1.763659565042717,45.10578416344198,False
9000,0.03987309213036905,1.7743996544382166,44.8158226874023,False
9060,0.03917147699773935,1.7142753875185097,45.91005011766353,False
9120,0.03866025364423652,1.7590889668747187,45.371191456535946,False
9180,0.03961095367274134,1.7077464057805192,46.58814853193677,False
9240,0.039956973959345346,1.8341174537574443,45.16081779014401,False
9300,0.041414343930863906,1.9511836499792148,46.33204435994319,False
9360,0.04010421961717831,1.780199345142872,45.26943019160865,False
9420,0.040786191608818446,1.7099950716185273,46.018080039989435,False
9480,0.039600563521168676,1.8485999818792056,46.200631264379886,False
9540,0.03905204498686638,1.7607460522177716,44.84304008607687,False
9600,0.03922790659021411,1.8701647342498913,45.11424566542536,False
9660,0.0394198191483714,1.784770431419343,44.842484746125095,False
9720,0.04170277578594813,1.76588195278953,44.746231769248816,False
9780,0.03934289065662049,1.790390291989733,45.696967093043966,False
9840,0.040670791362989074,1.8409199450905542,45.267349137060556,False
9900,0.03927765825753038,1.7877192859391946,45.3940761381837,False
9960,0.0407452584102994,1.77317686604914,45.64824219847884,False
10020,0.04030796077288469,1.789263093439141,44.44365886853831,False
10080,0.03987468968187353,1.7313198200369522,46.01796494177786,False
10140,0.039967389979091654,1.821439706523875,45.20226451253294,False
10200,0.03947616984365649,1.703516763932375,45.64524190172539,False
10260,0.040356857761185666,1.7760174414642622,45.691627322624306,False
10320,0.03963601321572738,1.8410068012768601,46.068898837795516,False
10380,0.0390195153889862,1.8163646072783668,45.333301517925655,False
10440,0.038977649940544305,1.8318773109412652,44.32614113669927,False
10500,0.0401380703341777,1.7964875336731843,45.418753327351084,False
10560,0.041263273005128345,1.8631662937732179,45.492772604108666,False
10620,0.040127993290858754,1.849933756625569,44.87751839986138,False
10680,0.0399050893391121,1.8240916142293744,45.470623811051475,False
10740,0.040228660911682035,1.8500874719749314,45.21859892087543,False
10800,0.041044801393365464,1.8405228719377933,44.72996081800088,False
10860,0.040175506001091085,1.776268970279268,45.73930989455035,False
10920,0.03967125821533301,1.727429458768668,45.123934526000376,False
10980,0.04088503096804791,1.8226995547955018,45.20483714848431,False
11040,0.040343005150769294,1.8294888184648972,45.17896698661286,False
11100,0.041228604793596794,1.8588854875214826,46.030225363392056,False
11160,0.040146587549777527,1.7494386511475541,45.394257638176846,False
11220,0.0390204247746236,1.7510527227990331,45.456495283740026,False
11280,0.03890547264060347,1.8248346143806196,45.19885695067748,False
11340,0.041320742345785,1.7961569826019335,45.652838093401705,False
11400,0.041378932576626636,1.698168873029159,46.09829336090315,False
11460,0.03985638462937392,1.8202558408427263,45.74979439982464,False
11520,0.03969345014309121,1.6999691625905964,45.77152712615238,False
11580,0.041169155433793764,1.7489561461988377,45.73343840283069,False
11640,0.03911436345436521,1.872990794134446,44.7424316326365,False
11700,0.03928421838483534,1.8985434669615842,44.996723192846076,False
11760,0.040514661435751234,1.7343545561025142,45.33451856629966,False
11820,0.03968431590171233,1.7822128569797147,45.07630989625617,False
11880,0.039995902506623944,1.8023016162462502,44.90920305952836,False
11940,0.03986924568118039,1.8961862540894048,44.50761335587463,False
12000,0.040270059639039145,1.7733850768174824,44.77266627414642,False
12060,0.04112598548905098,1.774248262756203,45.319897756445755,False
12120,0.040072467925521396,1.8836311801569945,45.41567700611118,False
12180,0.040515151034621485,1.7797613857532142,45.0560929558589,False
12240,0.03835986231917518,1.8389988922841887,45.494312104669376,False
12300,0.03996102527845591,1.720234279883929,45.24016233227714,False
12360,0.0393254157837657,1.7907534318190144,46.00459560082182,False
12420,0.039024949551661095,1.7103817707303741,45.38072557952604,False
12480,0.039297478106457,1.743006575828392,45.81193355664289,False
12540,0.03973270124743935,1.8453168731782223,45.56760465149294,False
12600,0.04073272203388481,1.7973051088813177,44.76719190512714,False
12660,0.03893888582580835,1.7827682900101394,45.42512799128414,False
12720,0.040024505194075535,1.7595675203050305,44.85487468389196,False
12780,0.03961266445333314,1.7880845720449707,45.420855968851406,False
12840,0.039737861524510434,1.8162601110234375,45.10458063374809,False
12900,0.04080220626024368,1.8530774751489352,45.670357213509405,False
12960,0.040430492349603143,1.6582420790587726,44.81042818243747,False
13020,0.0410699184859542,1.7550848965898083,45.49118591821385,False
13080,0.03987639545660008,1.8085911970782063,45.7722724512593,False
13140,0.039443245910663435,1.7946613917380365,45.94209209903577,False
13200,0.039820912946495604,1.8217823170964431,45.10844008984272,False
13260,0.04019399743301698,1.814447175450834,45.501629109292,False
13320,0.04014125868676297,1.783537135398356,45.58705676404776,False
13380,0.03913248954221331,1.7715499274166926,46.270776071766925,False
13440,0.0400723918253023,1.786742919554283,44.758777556024036,False
13500,0.04018258266411112,1.862032086890428,45.046120968267154,False
13560,0.042013979230027136,1.7604715716230914,46.90613314157428,False
13620,0.04150147568902534,1.7966084369502264,45.36958290763182,False
13680,0.039317405319552946,1.8099004795559148,44.56286429906174,False
13740,0.03977009331076066,1.8842589502132208,45.21931578674286,False
13800,0.0388292463985304,1.783783354055239,44.12838390208833,False
13860,0.03952743438882921,1.851775559424592,45.63551052345216,False
13920,0.04025248400287227,1.8665268877763113,45.922172201766756,False
13980,0.04096468289671059,1.796557269690505,45.06367828794684,False
14040,0.03941673292980511,1.7886211751298549,45.28637716930903,False
14100,0.03947668284794576,1.7822311017093964,45.98579586252281,False
14160,0.038282168776209075,1.7861855507509006,44.651090706818884,False
14220,0.03986986726356408,1.846128952471149,44.867642487545716,False
14280,0.03915006847051235,1.8124745387717978,45.41660015719123,False
14340,0.03957644845810714,1.812705644295173,45.15671998371921,False
14400,0.03929851137746593,1.739237930439489,45.38818360811939,False
14460,0.03992458995659796,1.7477555358217374,44.905471551556495,False
14520,0.038593817286914696,1.915746128537957,45.646733108624076,False
14580,0.03882636380368721,1.7903974108344107,45.46718947747689,False
14640,0.04170339768962264,1.7581623122387686,45.81863092158697,False
14700,0.038970061934980774,1.877279354941822,45.646465079114165,False
14760,0.03912257153723629,1.815217661628912,45.65184001952561,False
14820,0.04146953082265705,1.8312203655106842,44.8275709604161,False
14880,0.042324053735392324,1.7925454579347972,45.79925006790717,False
14940,0.03906274669693973,1.7827916531088526,45.38975074558607,False
15000,0.039705400834569575,1.7908423358851464,45.47411444706705,False
15060,0.040273244440752407,1.7253321388038743,46.08377544349083,False
15120,0.041382958115524476,1.7952519198913255,45.20215513144055,False
15180,0.03921051433725741,1.8159857861603015,46.23969472833206,False
15240,0.039803777723246316,1.8999250146275628,46.28856986819268,False
15300,0.0406218700608494,1.8046439495102817,45.94495409159188,False
15360,0.0403478128595733,1.6739544397206436,45.08048112192956,False
15420,0.03969907514301592,1.7949247866296305,44.47987455890337,False
15480,0.03989294162838717,1.9479332231878486,46.114668293250375,False
15540,0.03890008335330401,1.8467837766891921,45.633173021189506,False
15600,0.03980946100482027,1.7562119970343362,45.207111409516806,False
15660,0.039786890007992834,1.83191975177925,46.168720971208906,False
15720,0.04018573591170101,1.7599312750559541,45.15339001329577,False
15780,0.039555738224944785,1.7268943939444696,45.37432147902277,False
15840,0.04037723081803611,1.7811880543853602,45.8510739447003,False
15900,0.040810172654255863,1.8049424277188986,45.03405700113793,False
15960,0.040124343462134775,1.6989036028685967,45.53834761654541,False
16020,0.04028140512671936,1.7379453983109137,46.13988631770919,False
16080,0.04004252427806229,1.8005581204118473,45.70310275196664,False
16140,0.04000006751447313,1.7779586484965966,46.22349020297148,False
16200,0.03942275357316572,1.821319808641889,46.16880786796621,False
16260,0.040253195409338645,1.7344079103253378,45.60810551057759,False
16320,0.03992217072126921,1.8385621424218783,44.438095309591645,False
16380,0.041674534647144476,1.7360770087587496,45.05580950456626,False
16440,0.0412586839219802,1.888707652304632,45.99259236276972,False
16500,0.040308677242045204,1.707349052643571,44.8380292508384,False
16560,0.03938955423224419,1.7410020693992958,45.45203832109114,False
16620,0.039110070822413266,1.8225380233637187,45.7868545766327,False
16680,0.040952914362471095,1.8898685955808725,46.3546292720725,False
16740,0.04021019938011771,1.8170123239502733,45.33456373036811,False
16800,0.04038411472271329,1.830394327689849,45.30255937845732,False
16860,0.038604331210420645,1.8009469926903452,45.60031000415471,False
16920,0.04074195078524655,1.7445744834777797,45.80421902671107,False
16980,0.040363536270571494,1.7735325291950736,45.55386878251154,False
17040,0.03911165545246842,1.7345568751210112,46.15785602505606,False
17100,0.03962278015404004,1.730949661740049,45.23587958850249,False
17160,0.04021097376348522,1.8216944416432663,45.69776162610981,False
17220,0.04004197343868499,1.73934838896725,45.86251716894737,False
17280,0.03976626305135716,1.8172559163630615,45.442024063274495,False
17340,0.039917209385547235,1.7297015713800608,46.06422509091098,False
17400,0.03979841809743449,1.8160046830863048,45.721079047655735,False
17460,0.04012205000968198,1.773611141276,46.04325228801426,False
17520,0.04117719357839453,1.8759572388171348,45.74811113986611,False
17580,0.03794667324725496,1.8174808203612696,45.84149102598887,False
17640,0.03981051978839226,1.8667322762216836,45.33932251622415,False
17700,0.04014120993709796,1.7591950773130396,45.34236219645678,False
17760,0.04023679519174968,1.803031740373185,46.27217594342035,False
17820,0.03970246833494297,1.747021293461721,45.9799625801197,False
17880,0.038594622574017134,1.7776653168918015,45.1529544291519,False
17940,0.04026239638697129,1.78584637197179,45.75709837899408,False
18000,0.04138188017133135,1.7608036560828946,44.482008294302524,False
18060,0.03877291087606709,1.7343628456223326,45.38415589362409,False
18120,0.04069106241095855,1.7236700645227567,46.153869468187324,False
18180,0.039737179821501684,1.6736536017518007,45.61301248992535,False
18240,0.03995094052333692,1.7429572909708133,45.73677127351752,False
18300,0.03915768119143684,1.8338846704202796,44.171853969827964,False
18360,0.0397324350621153,1.7136810792712827,45.486147438423565,False
18420,0.041040035675759166,1.7261213663023216,45.853640013808814,False
18480,0.040466124193590164,1.8967085228465774,45.91937849399795,False
18540,0.04138584928432796,1.7656292133081943,46.170141066369524,False
18600,0.040941929511182154,1.8173364844949011,45.5860639892192,False
18660,0.04035126934314366,1.8346851259110268,45.6105946131974,False
18720,0.041395147620934235,1.8357764110081891,45.029593459208115,False
18780,0.04035119452699064,1.7177950315471648,45.59562105873001,False
18840,0.04066239054143765,1.7875227772854276,45.069323951521284,False
18900,0.039762743237172236,1.712615727446007,44.778406077221035,False
18960,0.04005323665268736,1.9321011643811574,45.16198110647202,False
19020,0.03944206094135978,1.7138767357431577,46.461142899832865,False
19080,0.04079166714767588,1.7434166281810297,45.57374949957781,False
19140,0.03905735710150811,1.743807553838559,45.8211984362497,False
19200,0.04062588027393413,1.7191803342569645,45.45674128354255,False
19260,0.03984747915399588,1.8730400711268536,44.8204435538192,False
19320,0.04093699767477386,1.9308121866585088,46.18600528041357,False
19380,0.04060069519098501,1.7743095475571187,44.63407930242449,False
19440,0.041456516926117445,1.7286971500704018,45.44501168836002,False
19500,0.040584619752910917,1.6792060230687949,45.69733024073439,False
19560,0.038742367795477406,1.7868181291998066,45.84211215727791,False
19620,0.03994643746168144,1.782916267149282,45.36586218770212,False
19680,0.03906239424592415,1.7648300091765523,44.81234590284264,False
19740,0.039585376126106984,1.8119542637147164,45.33300965260597,False
19800,0.04120898274662138,1.8213393497120363,45.36140695936742,False
19860,0.04051002704871816,1.8174464959286467,45.35146886000329,False
19920,0.039440855657137,1.7829292569137016,46.22527455708819,False
19980,0.03918902610684768,1.7405124212029899,45.13567352731839,False
20040,0.04002622567430101,1.8359549872815628,45.89519420801061,False
20100,0.0390267518804951,1.8006757430087628,45.82608274380406,False
20160,0.03946308777808274,1.8479713063410712,46.229391418334494,False
20220,0.040249607577241,1.8426640796715006,45.684827598133765,False
20280,0.040924249628885356,1.7232248482714558,46.14918867200458,False
20340,0.04048700917777955,1.7225520007972894,45.66974277376231,False
20400,0.038166968393121524,1.7592008011880116,45.97527876050533,False
20460,0.04024349338322421,1.742961667952304,45.00884160799288,False
20520,0.04005762685858606,1.8407835959027095,44.44340276787451,False
20580,0.040331112228298154,1.8189707225033476,45.95354488720656,False
20640,0.041292967745320965,1.8593559356644067,45.98259267784682,False
20700,0.03834940937855621,1.8214102881401897,46.00698193580671,False
20760,0.03952711725984712,1.8112670774211619,45.508994166257,False
20820,0.04047272505823468,1.8647854081385853,46.51855120414309,False
20880,0.03873472448043685,1.8253652763456927,45.545980824572965,False
20940,0.041180759238442805,1.803677452025637,45.98858889668122,False
21000,0.040294685290160524,1.879944463832257,46.07769715375065,False
21060,0.040677267188674725,1.8062197676902507,46.64197877552673,False
21120,0.039543245070782565,1.7835656073344324,45.626323540160826,False
21180,0.04065101095197297,1.754757544026007,45.46047155134473,False
21240,0.04085477724479123,1.8379633747884523,45.04022496665522,False
21300,0.04018630241610974,1.8668007292594933,46.56771081659768,False
21360,0.04018752071415896,1.7972682803225948,46.00446242119428,False
21420,0.040216274591425384,1.8706274436841113,46.02251717502073,False
21480,0.0393093237882085,1.693619188273535,47.35656839713911,False
21540,0.03988197705580772,1.7970055177603725,45.962968301473865,False
21600,0.039877981974038114,1.7978348747463604,45.15151488273427,False
21660,0.0403067150914828,1.7607423038900034,45.70695345219136,False
21720,0.04079985939752823,1.9287284960510211,45.31974368966709,False
21780,0.039153171134417276,1.796425597834807,45.611430351203595,False
21840,0.03989999277574434,1.7779825383333607,45.610299401521246,False
21900,0.04118516443812718,1.8014019541254094,45.520311661768595,False
21960,0.03940512941694995,1.6918480581196051,45.11941225902798,False
22020,0.039342199986167746,1.7589671320313747,46.6145339829454,False
22080,0.040161844953464955,1.8530949583500518,45.96993684273201,False
22140,0.040675508152388254,1.7660369508336302,45.71000645756627,False
22200,0.04000914084444853,1.7552407412087854,46.203791044077825,False
22260,0.041063168472349594,1.8707143843717777,46.06273542114822,False
22320,0.04068543518605322,1.8723737376513987,45.96727680449811,False
22380,0.04067345605351205,1.8279174854967017,46.174160128914075,False
22440,0.04044329320105928,1.775423663961912,45.90085811881355,False
22500,0.04186212248027687,1.7870685624837186,46.17123112983359,False
22560,0.039835870648907167,1.7565759020749523,46.214906206180245,False
22620,0.03839718216634679,1.7462822515724532,45.92193907766133,False
22680,0.041283403489213714,1.7436015096313446,45.732612117800436,False
22740,0.03963384045523454,1.7666250620335988,46.61023791967902,False
22800,0.040086304355474424,1.744125066503024,45.608317903468915,False
22860,0.041047640547888425,1.71555992359867,46.045155127972876,False
22920,0.03871819236715286,1.811847744166711,46.0586821875323,False
22980,0.03899868222871509,1.8126681613682456,45.54917871043452,False
23040,0.038718977650304916,1.8918428089551291,45.45227609831415,False
23100,0.03936469096797966,1.763909728108846,45.681490934938545,False
23160,0.040351709284813596,1.8159894318396566,45.61453817318923,False
23220,0.04041935027425022,1.8168864792808392,45.13381097336117,False
23280,0.040221019343462845,1.7862927716992212,45.53935836732453,False
23340,0.03886978729288611,1.8401940137924826,46.00044705530502,False
23400,0.03815191725069388,1.8418623760899386,46.502537009465605,False
23460,0.04004348286831231,1.8176801991406673,46.148990539381685,False
23520,0.03962257917308933,1.7861954559274191,44.574257277013324,False
23580,0.04036750861737329,1.780693374138055,46.19690603798067,False
23640,0.04056156290097702,1.7261412894649588,45.59940794205772,False
23700,0.040110593145646946,1.7564804399546448,46.10725352675302,False
23760,0.04060810646830068,1.766411593709309,45.875875514207394,False
23820,0.04018336909929206,1.7393055248288105,45.78882898517286,False
23880,0.040424051764481175,1.8237558942011338,45.836284588638776,False
23940,0.039436261389704096,1.8646179049252987,45.87841995288852,False
24000,0.03985631086893483,1.750964628654226,46.5640642474721,False
24060,0.040157420877325566,1.8153058375302105,45.884261322288,False
24120,0.040656422780333934,1.7441579984653957,46.43908913682471,False
24180,0.03968500706222034,1.7835342027692853,46.36850365756051,False
24240,0.04041693380458569,1.7627222027244,46.23430315283308,False
24300,0.039787328966467694,1.8325023650247478,45.00970062337998,False
24360,0.039905966266137495,1.7633454386125225,46.46355601592919,False
24420,0.040663615233619256,1.854629662340159,45.67851869518416,False
24480,0.038405551703156675,1.7867310782222412,46.26756263719291,False
24540,0.03896282213754019,1.764921399681879,45.42566223443888,False
24600,0.03881425168204575,1.7323215158333611,45.32162128381103,False
24660,0.03813310710412136,1.813673043555949,46.90458232828182,False
24720,0.03945738844787586,1.8483417937202138,45.44012608085073,False
24780,0.04059954711978219,1.8147593478529913,46.49390058819923,False
24840,0.039772092746893944,1.9208969099863789,45.98228708379518,False
24900,0.04015823206555348,1.8772085224334025,45.71524654830041,False
24960,0.040871373997368635,1.7833935007052812,45.905121789718955,False
25020,0.04106214890581415,1.7828265185744183,45.27921863802197,False
25080,0.03994468965221909,1.8253636228522092,45.92511835088658,False
25140,0.04108286871165552,1.754746964257013,45.392855038146784,False
25200,0.040073701326747285,1.8629795685527544,45.73873295234133,False
25260,0.03933008142093803,1.8195264281795536,46.40133428588668,False
25320,0.03952447971824101,1.8138487811863608,46.06800949658429,False
25380,0.03881557078994799,1.8370954980596241,45.20205856326877,False
25440,0.03928949291701308,1.8930328137019292,46.37111753056953,False
25500,0.03971358664954046,1.8092315890181254,45.944053240561594,False
25560,0.04064286801550288,1.7938958199729453,45.67874014171506,False
25620,0.04137661586493279,1.8814708596594192,46.325400582277766,False
25680,0.03889425478769837,1.8522477224635214,45.870688666238365,False
25740,0.04031426197460793,1.782667088619279,45.37369106917758,False
25800,0.03916756484867397,1.8002800682275872,46.8826562492588,False
25860,0.04037975767077056,1.8105505694606951,45.95233732649208,False
25920,0.03989513067944982,1.819537899008669,45.92251810010003,False
25980,0.038535275339321974,1.726743608049288,45.76288777087941,False
26040,0.04074263759325479,1.7167058311787158,46.557652880877065,False
26100,0.039515999429753014,1.7520809388118674,45.707460411480824,False
26160,0.03957287980930116,1.7479041240773876,45.199639390549606,False
26220,0.03914419807096825,1.765233503245485,45.63502014341098,False
26280,0.03947657337864996,1.8342743746728603,46.63997592898994,False
26340,0.040342312352555934,1.790877825558464,46.39488436389466,False
26400,0.03984860452725088,1.8106053086705503,45.853540111239745,False
26460,0.04026292960182599,1.733887615857718,46.66990516279348,False
26520,0.040289537483143074,1.775071321042269,46.359478360787755,False
26580,0.04105652932442253,1.8317119137342215,45.85444221896307,False
26640,0.0397257710793085,1.8321274327415473,45.90701162763341,False
26700,0.03881851374652342,1.760873013277853,46.15685507556023,False
26760,0.04085377793325759,1.8087297688644959,45.57848238915918,False
26820,0.0397348094623222,1.918737784088046,45.99890805114932,False
26880,0.0408916739556619,1.7990497118201956,46.15314185510486,False
26940,0.040306701690545975,1.762567904908308,45.157631707897515,False
27000,0.03989508997583732,1.7906168309744435,45.908684320321406,False
27060,0.040279020715237035,1.8049775638064491,45.85404604332607,False
27120,0.04156081004810104,1.7918369074427103,46.52183780039265,False
